endTime,artistName,trackName,msPlayed
2021-09-24 01:23,Pale Waves,"22 - Recorded At Metropolis Studios, London",13914
2021-09-24 17:19,DJ Snake,Middle,7125
2021-09-24 17:23,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),213571
2021-09-24 17:27,Drake,Way 2 Sexy (with Future & Young Thug),257604
2021-09-24 17:31,The Band CAMINO,Who Do You Think You Are?,205674
2021-09-24 17:35,Huey Lewis & The News,Hip To Be Square,245466
2021-09-24 20:36,Saweetie,Swan Song,84812
2021-09-25 00:21,Taylor Swift,All Too Well,327893
2021-09-25 00:22,Taylor Swift,Lover,25898
2021-09-25 00:24,Daisy the Great,Record Player (with AJR),2026
2021-09-25 00:24,ayokay,I Still Need You,746
2021-09-25 00:24,The Band CAMINO,Who Do You Think You Are?,3498
2021-09-25 00:24,The Japanese House,Clean,2602
2021-09-25 00:24,Taylor Swift,All Too Well,6357
2021-09-25 00:24,Leah Sykes,Sorry to the Waitress,154880
2021-09-25 00:28,Olivia Rodrigo,traitor,229226
2021-09-25 00:32,Olivia Rodrigo,drivers license,242013
2021-09-25 00:35,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-09-25 00:39,Olivia Rodrigo,deja vu,215506
2021-09-25 00:39,Olivia Rodrigo,deja vu,981
2021-09-25 00:39,Olivia Rodrigo,good 4 u,22349
2021-09-25 00:43,Olivia Rodrigo,traitor,229226
2021-09-25 00:47,Olivia Rodrigo,drivers license,242013
2021-09-25 00:49,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-09-25 00:53,Olivia Rodrigo,deja vu,215506
2021-09-25 00:56,Olivia Rodrigo,good 4 u,178146
2021-09-25 00:59,Olivia Rodrigo,enough for you,202826
2021-09-25 01:01,Olivia Rodrigo,happier,100405
2021-09-25 16:51,Olivia Rodrigo,deja vu,952
2021-09-25 16:51,Olivia Rodrigo,good 4 u,208
2021-09-25 16:51,Olivia Rodrigo,enough for you,139
2021-09-25 16:51,Olivia Rodrigo,happier,1044
2021-09-25 16:53,Olivia Rodrigo,traitor,46
2021-09-25 16:53,Olivia Rodrigo,"1 step forward, 3 steps back",63120
2021-09-25 16:53,Olivia Rodrigo,brutal,1184
2021-09-25 16:53,Olivia Rodrigo,drivers license,720
2021-09-25 16:56,Olivia Rodrigo,traitor,229226
2021-09-25 17:00,Olivia Rodrigo,drivers license,242013
2021-09-25 17:01,Olivia Rodrigo,"1 step forward, 3 steps back",36951
2021-09-25 17:47,Jonathan & Friends,MagSafe,673
2021-09-25 17:47,Olivia Rodrigo,hope ur ok,882
2021-09-25 17:47,Olivia Rodrigo,favorite crime,743
2021-09-25 17:47,Olivia Rodrigo,deja vu,417
2021-09-25 17:47,Olivia Rodrigo,"1 step forward, 3 steps back",1578
2021-09-25 17:47,Olivia Rodrigo,good 4 u,1207
2021-09-25 17:47,Olivia Rodrigo,enough for you,835
2021-09-25 17:47,Saweetie,Swan Song,1602
2021-09-25 17:47,Olivia Rodrigo,drivers license,6455
2021-09-25 17:47,Olivia Rodrigo,happier,859
2021-09-25 17:47,Olivia Rodrigo,"jealousy, jealousy",719
2021-09-25 17:50,Jonathan & Friends,MagSafe,5990
2021-09-25 17:50,Taylor Swift,tolerate it,2716
2021-09-25 17:50,Leah Sykes,Sorry to the Waitress,161100
2021-09-25 17:53,We Three,i wanna love somebody,163422
2021-09-25 17:57,Eminem,Godzilla (feat. Juice WRLD),6187
2021-09-25 17:57,AJR,Way Less Sad - Cash Cash Remix,1114
2021-09-25 17:57,LANY,up to me,3459
2021-09-25 17:57,Blake Rose,Lady,242811
2021-09-25 18:00,NOTD,I Don't Know Why,11049
2021-09-25 18:00,X Lovers,Too Fast,5333
2021-09-25 18:00,Lafrantz,Backseat,159558
2021-09-25 18:04,JT Roach,Murderer,127
2021-09-25 18:04,El Alfa,Arrebatao,1343
2021-09-25 18:04,John K,in case you miss me,9301
2021-09-25 18:04,Big Red Machine,Renegade (feat. Taylor Swift),203221
2021-09-25 18:04,Beach House,Wildflower,16490
2021-09-25 18:05,Ken Loi,Hurricanes,2602
2021-09-25 18:05,The Band CAMINO,Know It All,17813
2021-09-25 18:06,Matthew Chaim,Winter/Fall,60181
2021-09-25 18:09,Olivia Rodrigo,hope ur ok,209560
2021-09-25 18:11,Olivia Rodrigo,traitor,114505
2021-09-25 18:11,LANY,Tampa,9002
2021-09-25 18:14,LANY,get away,185004
2021-09-25 18:15,LANY,Thick And Thin,69471
2021-09-25 18:16,LANY,Super Far,7360
2021-09-25 18:17,LANY,"never mind, let's break up",54741
2021-09-25 18:17,LANY,good guys,1791
2021-09-25 18:17,LANY,up to me,2709
2021-09-25 18:17,LANY,you!,37269
2021-09-25 18:20,Nicki Minaj,Fractions,789
2021-09-25 18:20,The Seige,Bad 2 the Bone,1237
2021-09-25 18:20,Jesse,Bi,2240
2021-09-25 18:20,Saweetie,Swan Song,1471
2021-09-25 18:20,NIKI,Always Rising,1066
2021-09-25 18:20,Tove Lo,I'm Coming,6186
2021-09-25 18:20,Virginia To Vegas,better with you,7349
2021-09-25 18:20,Greyson Chance,shut up,1536
2021-09-25 18:20,Clubhouse,Anywhere You Go,896
2021-09-25 18:20,Jenna Wright,Feels Like Home,169643
2021-09-25 18:21,Leah Sykes,Sorry to the Waitress,8554
2021-09-25 18:24,Blake Rose,Lady,218687
2021-09-25 18:27,Lizzo,Truth Hurts,173325
2021-09-25 18:31,SHY Martin,Just a Little Longer,206204
2021-09-25 18:34,MKTO,American Dream,225746
2021-09-25 18:38,Taylor Swift,the last great american dynasty,230999
2021-09-25 18:41,No Rome,Narcissist (feat. The 1975),195501
2021-09-25 18:42,The Band CAMINO,For a While,11419
2021-09-25 18:42,Selena Gomez,Crowded Room (feat. 6LACK),3221
2021-09-25 18:43,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),76949
2021-09-25 18:43,FRENSHIP,Remind You,2986
2021-09-25 18:47,Landon Conrath,Pieces,8625
2021-09-25 18:47,Hudson Thames,Last Call,216346
2021-09-25 18:51,Tedious & Brief,Papercuts,257139
2021-09-25 18:53,Ben Zaidi,What if I Took Your Place..?,127142
2021-09-25 18:54,Hand Made House,In Bloom,25235
2021-09-25 18:55,Hand Made House,In Bloom,107466
2021-09-25 18:56,Travis Scott,SICKO MODE,2154
2021-09-25 18:56,The 1975,The 1975,7008
2021-09-25 18:56,M83,Raconte-Moi Une Histoire,9994
2021-09-25 18:59,No Rome,Narcissist (feat. The 1975),195501
2021-09-26 00:10,Travis Scott,COFFEE BEAN,208
2021-09-26 00:12,Levi Matthan,friendship song,490
2021-09-26 00:12,Taylor Swift,Wildest Dreams (Taylor's Version),44820
2021-09-26 00:12,The Band CAMINO,Roses,4608
2021-09-26 00:12,CAL,In the Water (with Quinn XCII),1514
2021-09-26 00:14,Travis Scott,COFFEE BEAN,115263
2021-09-26 00:15,Jonathan & Friends,MagSafe,130434
2021-09-26 00:18,Taylor Swift,Cruel Summer,178426
2021-09-26 00:19,nobody nobody,SAD!,2252
2021-09-26 00:19,Taylor Swift,Mary's Song (Oh My My My),2298
2021-09-26 00:19,Billie Eilish,Ocean Eyes - Blackbear Remix,84597
2021-09-26 00:19,Amber Run,5AM,1578
2021-09-26 00:19,Selena Gomez,Cut You Off,2089
2021-09-26 00:19,GOLDHOUSE,i don't wanna know,12561
2021-09-26 00:20,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),6664
2021-09-26 00:20,Jake Scott,Favorite T-Shirt,12422
2021-09-26 00:23,Jesse,Bi,1811
2021-09-26 00:23,Mike Mains & The Branches,Briggs,2043
2021-09-26 00:23,Healy,Tucson,200736
2021-09-26 00:23,Jome,Blue,2577
2021-09-26 00:23,Larkins,Are We Having Any Fun Yet? - ayokay Remix,1857
2021-09-26 00:23,Ant Saunders,Yellow Hearts,1625
2021-09-26 00:23,MKTO,How Can I Forget,1555
2021-09-26 00:23,Golds,Fragile,2438
2021-09-26 00:26,Marc E. Bassy,Just My Luck,155852
2021-09-26 01:05,Marc E. Bassy,Just My Luck,23
2021-09-26 01:05,Quinn XCII,Straightjacket,1068
2021-09-26 01:05,Kayden,I Found You,2414
2021-09-26 01:05,JT Roach,Unforgettable,743
2021-09-26 01:05,Johan Lenox,World On Fire (with Kevin George),5572
2021-09-26 01:07,Jome,Blue,143127
2021-09-26 01:08,pluko,used to,63483
2021-09-26 01:11,Matt Hall,gut feelings,171845
2021-09-26 01:13,Rence,Baby Blue,1393
2021-09-26 01:13,Aeris Roves,Running Thru 3AM,1021
2021-09-26 01:13,Josh Kerr,If You Wanted It Too,882
2021-09-26 01:13,pluko,used to,116881
2021-09-26 01:13,Kayden,I Found You,2182
2021-09-26 01:13,Life of Dillon,Surrender,1695
2021-09-26 01:13,Bryce Vine,It Falls Apart,1091
2021-09-26 01:16,Johan Lenox,everybody's cool but me,183746
2021-09-26 01:19,GAWVI,Fight For Me,186250
2021-09-26 01:19,Johnny Balik,OMW,2623
2021-09-26 01:19,Bryce Vine,It Falls Apart,2113
2021-09-26 01:20,Jake Scott,Open Eyes,55217
2021-09-26 02:17,Olivia Rodrigo,traitor,229226
2021-09-26 02:17,Olivia Rodrigo,brutal,3250
2021-09-26 02:17,Olivia Rodrigo,enough for you,4400
2021-09-26 02:17,Olivia Rodrigo,happier,8521
2021-09-26 02:17,Olivia Rodrigo,"jealousy, jealousy",2321
2021-09-26 02:18,Olivia Rodrigo,favorite crime,2577
2021-09-26 02:18,Olivia Rodrigo,"1 step forward, 3 steps back",4899
2021-09-26 02:53,Olivia Rodrigo,deja vu,215506
2021-09-26 02:57,Olivia Rodrigo,drivers license,242013
2021-09-26 03:00,Olivia Rodrigo,good 4 u,178146
2021-09-26 03:04,Olivia Rodrigo,hope ur ok,199703
2021-09-26 03:04,Alt Bloom,West Coast,18181
2021-09-26 03:08,Blake Rose,Lady,242811
2021-09-26 03:11,Marc E. Bassy,Just My Luck,167833
2021-09-26 03:12,Levi Matthan,Honey (B),81943
2021-09-26 03:16,ayokay,Cassette,203066
2021-09-26 03:20,Coldplay,Charlie Brown,285159
2021-09-26 03:24,John K,Rum n Tequila,1996
2021-09-26 03:24,Jesse,Bi,2693
2021-09-26 03:24,dempsey hope,commitment issues,417
2021-09-26 03:24,Jome,Blue,187988
2021-09-26 03:24,JT Roach,Unforgettable,16305
2021-09-26 03:27,Gordon Snyder,Outta PA,194642
2021-09-26 03:31,Rence,Baby Blue,208000
2021-09-26 03:35,Coldplay,Charlie Brown,285159
2021-09-26 03:39,Life of Dillon,Surrender,225210
2021-09-26 03:42,Ty James,Splash,150447
2021-09-26 03:45,Luke O'Brien,Beautiful Trees,182137
2021-09-26 03:48,The Band CAMINO,Roses,181673
2021-09-26 03:51,Marc E. Bassy,Just My Luck,186496
2021-09-26 03:54,MKTO,How Can I Forget,177140
2021-09-26 03:57,Jake Scott,Open Eyes,194344
2021-09-26 04:00,Zach Paradis,Parking Lot,177500
2021-09-26 04:03,Jonas Blue,Rise,194407
2021-09-26 04:07,Quinn XCII,Straightjacket,206533
2021-09-26 04:10,Aeris Roves,Running Thru 3AM,209746
2021-09-26 04:13,Matt Hall,gut feelings,171845
2021-09-26 04:16,Healy,Tucson,204123
2021-09-26 04:17,Larkins,Are We Having Any Fun Yet? - ayokay Remix,2948
2021-09-26 04:17,Michael Andrew,YOU,5239
2021-09-26 04:20,Why Don't We,Unbelievable,189384
2021-09-26 04:22,Coldplay,A Sky Full of Stars,2089
2021-09-26 04:22,Taylor Swift,the 1,3250
2021-09-26 04:22,Bo Baskoro,The Color Blue,132570
2021-09-26 04:26,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-09-26 04:30,DJ Snake,Run It (feat. Rick Ross & Rich Brian),2786
2021-09-26 04:30,Loote,85% - Acoustic,1811
2021-09-26 04:30,Ben Rector,Note To Self,2252
2021-09-26 04:30,Smallpools,Mother - 8 Mix,2275
2021-09-26 04:30,Beyoncé,Sandcastles,2275
2021-09-26 04:30,Valley,sucks to see you doing better,225136
2021-09-26 04:30,Taylor Swift,Holy Ground,1718
2021-09-26 04:30,Olivia O'Brien,Love Myself,2461
2021-09-26 04:30,Taylor Swift,The Best Day,1764
2021-09-26 04:30,Kyle Reynolds,The Real Thing,1904
2021-09-26 04:30,Wrabel,Poetry,1950
2021-09-26 04:30,Olivia Rodrigo,drivers license,3366
2021-09-26 04:30,Taylor Swift,September - Recorded at The Tracking Room Nashville,3181
2021-09-26 04:30,Peter Thomas,If You’re Happy Now,2229
2021-09-26 04:30,Lizzy Marella,How Do You Sleep?,11842
2021-09-26 04:30,Liyv,Stay up with Me,3041
2021-09-26 04:30,Taylor Swift,Haunted,6845
2021-09-26 04:30,The Chainsmokers,Something Just Like This,1695
2021-09-26 04:30,Dillon Davis,Almost,3041
2021-09-26 04:31,Taylor Swift,Afterglow,2461
2021-09-26 04:31,ROLE MODEL,that's just how it goes,4806
2021-09-26 04:31,Kasbo,I Get You,3065
2021-09-26 04:34,Noah Cyrus,July,0
2021-09-26 04:34,Taylor Swift,London Boy,190240
2021-09-26 04:37,Taylor Swift,London Boy,190240
2021-09-26 04:39,David Ladwig,Only Fools,22221
2021-09-26 04:39,Noah Cyrus,July,116668
2021-09-26 04:43,Bo Baskoro,The Color Blue,4272
2021-09-26 04:43,We Three,i wanna love somebody,233616
2021-09-26 04:43,Billy Currington,Another Day Without You,1602
2021-09-26 04:43,Taylor Swift,the last great american dynasty,4863
2021-09-26 04:43,filous,Monday (with Ashe),2484
2021-09-26 04:44,Rapta,Farewell,8359
2021-09-26 04:44,Alex Porat,happy for you,3993
2021-09-26 04:44,The Piano Guys,Perfect,3157
2021-09-26 04:48,Max Reichert,Shaking,2948
2021-09-26 04:48,Masked Wolf,Astronaut In The Ocean,3482
2021-09-26 04:48,Lady A,Just A Kiss,1904
2021-09-26 04:48,Ben Rector,More Like Love,3204
2021-09-26 04:48,The Beatles,Here Comes The Sun - Remastered 2009,2252
2021-09-26 04:48,DJ Shadow,Nobody Speak,2321
2021-09-26 04:48,Martina McBride,This One's for the Girls,1880
2021-09-26 04:48,Macklemore,White Privilege II (feat. Jamila Woods),1811
2021-09-26 04:48,Lil Wayne,A Milli,1602
2021-09-26 04:48,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),254722
2021-09-26 04:48,Khalid,American Teen,6919
2021-09-26 04:48,Edward Sharpe & The Magnetic Zeros,Home,2229
2021-09-26 04:49,Beyoncé,Partition,3041
2021-09-26 04:51,Taylor Swift,the 1,6729
2021-09-26 04:51,Bazzi,Young & Alive,160465
2021-09-26 04:55,Taylor Swift,King Of My Heart,214320
2021-09-26 04:59,Danger Incorporated,Diamonds,2252
2021-09-26 04:59,Ana Gabriel,A la Orilla de un Palmar,2020
2021-09-26 04:59,Run The Jewels,JU$T (feat. Pharrell Williams & Zack de la Rocha),2298
2021-09-26 04:59,BTS,DNA,2925
2021-09-26 04:59,Avenue Beat,WOMAN,1741
2021-09-26 04:59,Why Don't We,I Don't Belong In This Club,1927
2021-09-26 04:59,Taylor Swift,Clean,2260
2021-09-26 04:59,Taylor Swift,Crazier,2391
2021-09-26 04:59,Goghi,Wolverine,2229
2021-09-26 04:59,Alec Chambers,Boston (Remix),1648
2021-09-26 04:59,BANNERS,Someone To You,219813
2021-09-26 04:59,Nirvana,Smells Like Teen Spirit,2507
2021-09-26 04:59,Why Don't We,Unbelievable,3204
2021-09-26 04:59,Louis The Child,Last To Leave (feat. Caroline Ailin),2995
2021-09-26 05:03,Willie Shaw,Needed Somebody,4602
2021-09-26 05:03,Arin Ray,We Ain't Homies (feat. YG),8452
2021-09-26 05:03,Larkins,Are We Having Any Fun Yet? - ayokay Remix,2298
2021-09-26 05:03,Iggy Azalea,Work,223196
2021-09-26 05:03,AJR,100 Bad Days,14721
2021-09-26 05:03,Dotan Negrin + Prismatic Mantis,Pure Imagination (Original Cut),1718
2021-09-26 05:03,Kendrick Lamar,FEEL.,3041
2021-09-26 05:03,Jeanette,El Muchacho de los Ojos Tristes,2461
2021-09-26 05:03,Brett Eldredge,Love Someone,2693
2021-09-26 05:05,SOPHIE,LEMONADE,118727
2021-09-26 05:06,Londynn B,I Can't Change,3490
2021-09-26 05:06,The Weeknd,In Your Eyes (with Doja Cat) - Remix,40216
2021-09-26 05:06,LANY,Super Far,2879
2021-09-26 05:07,LANY,Super Far,23405
2021-09-27 03:13,LANY,Super Far,180238
2021-09-27 03:14,The Weeknd,In Your Eyes (with Doja Cat) - Remix,35253
2021-09-27 03:18,Mob Rich,Yoko Ono (Stripped with Matt Maeson),2321
2021-09-27 03:18,ayokay,I Still Need You,2174
2021-09-27 03:18,Ludwig van Beethoven,"Für Elise, WoO 59",1904
2021-09-27 03:18,Queen,Somebody To Love - Remastered 2011,3622
2021-09-27 03:18,Lorde,The Louvre,271088
2021-09-27 03:21,KAI,Mmmh,192346
2021-09-27 03:22,The Beatles,Yellow Submarine - Remastered 2009,3779
2021-09-27 03:22,Taylor Swift,Delicate - Recorded at The Tracking Room Nashville,1671
2021-09-27 03:22,Taylor Swift,Delicate - Recorded at The Tracking Room Nashville,510
2021-09-27 03:22,Taylor Swift,I Wish You Would,3366
2021-09-27 03:22,RedWillow,Stardumb,2391
2021-09-27 03:22,benny blanco,You (with Marshmello & Vance Joy),2461
2021-09-27 03:22,benny blanco,You (with Marshmello & Vance Joy),3390
2021-09-27 03:25,Taylor Swift,We Are Never Ever Getting Back Together,191880
2021-09-27 03:28,Taylor Swift,Wildest Dreams,174146
2021-09-27 21:08,Taylor Swift,Wildest Dreams,46290
2021-09-27 21:08,Jai Wolf,Like It's Over (feat. MNDR),2454
2021-09-28 14:13,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-09-28 14:16,Drake,All Me,12576
2021-09-28 14:16,Greyson Chance,shut up,170363
2021-09-28 14:18,Valley,There's Still A Light In The House,114602
2021-09-30 13:53,Taylor Swift,Miss Americana & The Heartbreak Prince,80618
2021-09-30 19:42,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-09-30 19:42,J. Cole,Immortal,12666
2021-09-30 22:12,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-09-30 22:16,Cuva,Erase Yourself,227040
2021-09-30 22:17,Khalid,American Teen,68859
2021-09-30 22:18,Avenue Beat,WOMAN,1749
2021-09-30 22:18,Saweetie,Swan Song,5269
2021-09-30 22:18,Drake,Way 2 Sexy (with Future & Young Thug),58880
2021-10-01 15:46,DVRST,Close Eyes,0
2021-10-01 15:50,Phoebe Bridgers,Punisher,189622
2021-10-01 15:51,Beyoncé,Sandcastles,13446
2021-10-01 15:51,Phoebe Bridgers,Chinese Satellite,6942
2021-10-01 15:54,Phoebe Bridgers,Chinese Satellite (Copycat Killer Version),210626
2021-10-01 15:58,Phoebe Bridgers,Garden Song,219681
2021-10-01 16:02,Lizzy McAlpine,Pancakes for Dinner,235035
2021-10-01 16:05,T.I.,Live Your Life,1393
2021-10-01 16:05,Shania Twain,Forever And For Always,1927
2021-10-01 16:05,Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,1787
2021-10-01 16:05,Shania Twain,You're Still The One,2252
2021-10-01 16:05,NF,When I Grow Up,1648
2021-10-01 16:05,Soccer Mommy,circle the drain,174077
2021-10-01 16:05,Noah Kahan,False Confidence,2461
2021-10-01 16:05,Sin Bandera,Sirena,1811
2021-10-01 16:05,Seven Lions,Rush Over Me,16323
2021-10-01 16:05,Kanye West,Jesus Lord,5990
2021-10-01 16:09,Shoffy,14 Texts,194387
2021-10-01 16:09,Cenji,Yellow,1901
2021-10-01 16:09,David Guetta,Titanium (feat. Sia),2484
2021-10-01 16:11,Lil Saint,Momma Can U Roll My Woods?,2997
2021-10-01 16:11,Rynn,When You Lock Eyes,142950
2021-10-01 16:15,Taylor Swift,willow,214706
2021-10-01 16:17,UMI,Midnight Blues,3515
2021-10-01 16:17,Taylor Swift,evermore (feat. Bon Iver),2530
2021-10-01 16:17,Taylor Swift,It’s Nice To Have A Friend,150440
2021-10-01 16:17,Taio Cruz,Dynamite,2205
2021-10-01 16:18,Ana Gabriel,Ya Se Va la Embarcación,2554
2021-10-01 16:18,Johan Lenox,cancel the party (chamber version) feat. Landon Cube,8521
2021-10-01 16:22,Valley,Swim - Reprise,233933
2021-10-01 16:26,Taylor Swift,marjorie,257773
2021-10-01 16:26,FKA twigs,sad day,16344
2021-10-01 16:30,ayokay,Kings of Summer,222644
2021-10-01 16:34,The Chainsmokers,Who Do You Love,226733
2021-10-01 16:36,Danger Incorporated,Graveyard,4295
2021-10-01 16:36,Melanie Martinez,Play Date,8475
2021-10-01 16:36,Sam Feldt,Post Malone (feat. RANI),140128
2021-10-01 16:36,Mac Miller,Come Back to Earth,1602
2021-10-01 16:36,Gorillaz,Humility (feat. George Benson),4551
2021-10-01 16:36,Billie Eilish,xanny,2438
2021-10-01 16:39,Lennon Stella,Older Than I Am,181533
2021-10-01 16:47,Tones And I,Dance Monkey,11547
2021-10-01 16:47,Juice,Stupidfreak,2252
2021-10-01 16:47,Afrojack,Ten Feet Tall,229149
2021-10-01 16:47,Queen,Somebody To Love - Remastered 2011,2461
2021-10-01 16:47,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,6571
2021-10-01 16:47,Adam Friedman,Bloom,1787
2021-10-01 16:47,Kid Cudi,Day 'N' Nite (nightmare),2298
2021-10-01 16:48,Maren Morris,The Bones - with Hozier,53777
2021-10-01 16:51,Taylor Swift,Forever & Always,166092
2021-10-01 16:54,brodyn,You're Okay,2066
2021-10-01 16:54,Frank Ocean,Lost,1764
2021-10-01 16:54,Ben Rector,Old Friends,188290
2021-10-01 16:54,Ben Rector,Old Friends,1114
2021-10-01 17:00,Matthew Chaim,Winter/Fall,363841
2021-10-01 17:04,Daddy Yankee,Dura - Remix,242160
2021-10-01 17:08,Lupe Fiasco,The Show Goes On,239613
2021-10-01 17:12,Danger Incorporated,Diamonds,2874
2021-10-01 17:12,Lennon Stella,Feelings,224826
2021-10-01 17:12,Marshmello,Down,20526
2021-10-01 17:12,Taylor Swift,All You Had To Do Was Stay,2275
2021-10-01 17:13,Micah Wilson,Caught Up,25286
2021-10-01 17:18,San Holo,Light - GoSlo Remix,302640
2021-10-01 17:26,Jake Scott,Favorite T-Shirt,184440
2021-10-01 17:29,Klingande,Big Love - Late Nine Remix,175403
2021-10-01 17:32,Kanye West,Junya pt 2,182635
2021-10-01 17:36,Lil Uzi Vert,Myron,224954
2021-10-01 17:37,Johan Lenox,for sure for sure,37506
2021-10-01 17:38,Noah Kahan,Pride (with mxmtoon),3134
2021-10-01 17:38,Ingrid Andress,We're Not Friends,87380
2021-10-01 17:40,DVBBS,West Coast (feat. Quinn XCII),1880
2021-10-01 17:40,Jude Barclay,Breaks My Soul,2925
2021-10-01 17:40,SOPHIE,LEMONADE,106556
2021-10-01 17:43,sad alex,i’m glad that you found someone (feat. gnash) - Remix,194823
2021-10-01 17:43,Taylor Swift,Holy Ground,3230
2021-10-01 17:44,Taylor Swift,Miss Americana & The Heartbreak Prince,2739
2021-10-01 17:44,John Mayer,In Repair,2623
2021-10-01 17:47,All Time Low,Good Times,224946
2021-10-01 17:52,Daft Punk,Make Love,289680
2021-10-01 17:55,Kanye West,God Breathed,190979
2021-10-01 18:00,The 1975,Paris,293066
2021-10-01 18:01,Flo Milli,Roaring 20s,58563
2021-10-01 18:44,Flo Milli,Roaring 20s,70585
2021-10-01 18:44,Kid Cudi,Damaged,3181
2021-10-01 18:44,Logic,Wassup,3413
2021-10-01 18:44,John Lennon,Imagine - Remastered 2010,3041
2021-10-01 18:44,John Lennon,"Beautiful Boy (Darling Boy) - Stripped Down Mix, 2010",3752
2021-10-01 18:44,NF,Returns,2275
2021-10-01 18:44,Phoebe Bridgers,Kyoto,1834
2021-10-01 18:47,X Lovers,Haunt You (feat. chloe moriondo),167036
2021-10-01 18:50,Two Friends,This Will Be My Year,180618
2021-10-01 18:52,Jonathan & Friends,MagSafe,130434
2021-10-01 18:54,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),92015
2021-10-01 20:40,Judah & the Lion,Passion Fashion feat. Jon Bellion,383588
2021-10-01 20:43,MAX,Love Me Less (feat. Quinn XCII),177669
2021-10-01 20:47,Jai Wolf,Indian Summer,248470
2021-10-01 21:44,Kayden,I Found You,189620
2021-10-01 21:47,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-10-01 21:49,Jon Robert Hall,Nervous,95276
2021-10-01 22:05,Jon Robert Hall,Nervous,3134
2021-10-01 22:05,Taio Cruz,Dynamite,2507
2021-10-01 22:05,Chicos de Barrio,Mentirosa (Eres Mentirosa),1648
2021-10-01 22:05,DJ Smallz 732,Sunflower (Jersey Club),1648
2021-10-01 22:11,MadeinTYO,Skateboard P (feat. Big Sean),242306
2021-10-01 22:15,Taylor Swift,the lakes - bonus track,211813
2021-10-01 22:16,"Tyler, The Creator",ARE WE STILL FRIENDS?,14698
2021-10-01 22:16,Jagwar Twin,Shine,43621
2021-10-01 22:20,Cardi B,WAP (feat. Megan Thee Stallion),187541
2021-10-01 22:23,Megan Thee Stallion,Cash Shit (feat. DaBaby),192539
2021-10-01 22:25,Bankroll Freddie,Pop It (feat. Megan Thee Stallion),148484
2021-10-01 22:28,Megan Thee Stallion,Body,171067
2021-10-01 22:32,Miley Cyrus,We Can't Stop,231240
2021-10-01 22:35,Miley Cyrus,WTF Do I Know,171800
2021-10-01 22:39,Miley Cyrus,Malibu,231906
2021-10-01 22:42,Dayglow,December,7144
2021-10-01 22:42,Doja Cat,Rules,2879
2021-10-01 22:42,Miley Cyrus,Party In The U.S.A.,203813
2021-10-01 22:43,"Tyler, The Creator",ARE WE STILL FRIENDS?,47809
2021-10-01 22:46,Marshmello,Leave Before You Love Me (with Jonas Brothers),154983
2021-10-01 22:49,FINNEAS,I Don't Miss You at All,128916
2021-10-02 15:53,Don Toliver,No Idea,154424
2021-10-02 15:57,Noah Cyrus,Make Me (Cry),242081
2021-10-02 16:01,Matt Luneburg,Highway,264756
2021-10-02 16:04,John Mayer,In Repair,189781
2021-10-02 16:15,Matoma,Pieces (feat. Noah Kahan),104085
2021-10-02 17:12,Taylor Swift,Wildest Dreams (Taylor's Version),4181
2021-10-02 17:13,Saweetie,Swan Song,9066
2021-10-02 17:15,Saweetie,Swan Song,167586
2021-10-02 17:17,Joji,Mr. Hollywood,70974
2021-10-02 17:19,The Weeknd,Attention,6464
2021-10-02 17:19,Fatboibari,Romance Garbage,121088
2021-10-02 17:19,The Weeknd,Reminder - Remix,39722
2021-10-02 17:21,Joji,ATTENTION,128888
2021-10-02 17:21,Bad Bunny,Yonaguni,0
2021-10-02 17:22,JAY-Z,Ni**as In Paris,15509
2021-10-02 17:24,Drake,Take Care,6656
2021-10-02 17:24,Bad Bunny,TE MUDASTE,6229
2021-10-02 17:24,Drake,Laugh Now Cry Later (feat. Lil Durk),147733
2021-10-02 17:24,Drake,Pop Style,960
2021-10-02 17:25,Valley,Like 1999,7423
2021-10-02 17:30,Future,Codeine Crazy,346906
2021-10-02 17:36,KAI,Mmmh,60635
2021-10-04 13:21,Taylor Swift,22,230133
2021-10-04 13:21,Run The Jewels,yankee and the brave (ep. 4),27521
2021-10-04 13:25,Joji,Run,41168
2021-10-04 13:25,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2021-10-04 13:26,The Band CAMINO,Roses,47551
2021-10-04 13:27,Daisy the Great,Record Player (with AJR),20586
2021-10-04 13:32,UMI,Introspection,11878
2021-10-04 13:32,Blake Rose,Lady,242811
2021-10-04 13:33,Taylor Swift,Wildest Dreams (Taylor's Version),59242
2021-10-04 13:33,The Band CAMINO,Roses,22400
